seller_id,seller_city,total_outcome,Rolling_Total
5acd070dd3fe441bbb2ec1f1ede515ee,jundiai,764.17,11390.36
63191ead8d3b2f937cd1996fdcbbad20,jundiai,367,11757.36
63704069d9bd3a75c1cf59babe56004a,jundiai,59.3,11816.66
6bb62a4912377c7bfe7cb17b406bc7e6,jundiai,739.52,12556.18
6eb94e1466490d327a09abf8f3552a50,jundiai,1511.95,14068.13
813348c996469b40f2e028d5429d3495,jundiai,11205.83,25273.96
a1040efe9ff4a6f93c28b0499eada8f5,jundiai,1658.83,26932.79
a1544b9ea0b2390e020537d4daa89049,jundiai,841.2,27773.989999999998
aa17b35ce4de7b565be3249ba838944f,jundiai,79.8,27853.79
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,2827.9,30681.69
e8b3a3a38279a82f0e5d006d5e5b7d2c,jussara,13154.7,13154.7
d4828feed4cda2cd9d6b37899a95a71e,juzeiro do norte,39.9,39.9
32b8764b4ef628b53608fc34011fcc13,lages,8884,8884
eeb6de78f79159600292e314a77cbd18,lages,43739.84,52623.84
731ef20c231d9a7103a425e83fd91271,lages - sc,1692,1692
4a82c4af97ffc0fb2dc26bfdc03b1842,lagoa da prata,143.7,143.7
afe0067131b73e40875c9b6c10bd2e21,lagoa da prata,5130.4,5274.099999999999
7357b52d27cbaa90f81a96cbc1279396,lagoa santa,1328.02,1328.02
20a7efa9721046319bdde5d60b6b5365,laguna,501.2,501.2
04ee0ec01589969663ba5967c0e0bdc0,lajeado,289.49,289.49
062ce95fa2ad4dfaedfc79260130565f,lajeado,7521,7810.49
77dcbb67ccb3659bd58eaf5661560a30,lajeado,984,8794.49
c5ebe6598748b0aeaa61cfb820478b92,lajeado,297,9091.49
dd88d13bea9e4c2bf47daf224f8141e5,lajeado,458,9549.49
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,165.8,165.8
7aa4334be125fcdd2ba64b3180029f14,laranjal paulista,16234.81,16234.81
8fec2e460530482132c436cfb5439925,laranjal paulista,468.46,16703.27
af7cdac9d9897cddead9c6b08976c642,laranjal paulista,543.54,17246.809999999998
1284de4ae8aa26997e748c851557cf0e,laranjeiras do sul,1459.97,1459.97
c0e0b73d039eb9a99b6ce4cb7a429cd3,laurentino,29.88,29.88
c7a0a13cbcf29d5ce51c8f80afdc0b89,laurentino,483.08,512.96
1444c08e64d55fb3c25f0f09c07ffcf2,lauro de freitas,2749,2749
53243585a1d6dc2643021fd1853d8905,lauro de freitas,222776.05,225525.05
9d489893ff6af05029671b785f54b998,leme,298.7,298.7
0f80a40c312b2472dca482cf50f5186f,lencois paulista,129.9,129.9
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,585.3,715.1999999999999
889009a0ed0bb52c87819941192931b8,lencois paulista,89.9,805.0999999999999
bdb3edbaee43a761e2d4f258dc08f348,lencois paulista,259.5,1064.6
c360e4787614ed31ac7a2f95d3b22dc6,lencois paulista,188.9,1253.5
ebd2d60905fb58271facef5596b620d3,lencois paulista,7941.72,9195.22
1c40343cc5d18c2d8248ac2f3366de34,limeira,2461.41,2461.41
1fdc574883ef3b33ad41562d93f3a74a,limeira,4251,6712.41
37dd29b36c458d82f74a953c40c43645,limeira,4536.99,11249.4
3ac588cd562971392504a9e17130c40b,limeira,11.9,11261.3
4b9750c8ad28220fe6702d4ecb7c898f,limeira,15915.3,27176.6
553a440137d6e0cf776aee0bb83ac9f5,limeira,144.8,27321.399999999998
59417c56835dd8e2e72f91f809cd4092,limeira,36459,63780.4
7238a95bb63ef7e498389fb863b834a1,limeira,2265.7,66046.1
729f06993dac8e860d4f02d7088ca48a,limeira,20485.08,86531.18000000001
95ec4458365c4d11f452ccf538377619,limeira,1866.76,88397.94
a89e143d5211473ae18db9577ee34b64,limeira,140,88537.94
b33aaadd1a8891d2dfef0c4c3bdf0371,limeira,1504,90041.94
b499c00f28f4b7069ff6550af8c1348a,limeira,10327.13,100369.06999999999
bff9deb0ec77d437f3305a79cf25529e,limeira,161.95,100531.02
e5a3438891c0bfdb9394643f95273d8e,limeira,7738.35,108269.37
ec80e49e69745ab6c14f984bf2149423,limeira,3709,111978.37
fcba71d4d5db057f43249145e4eb1e27,limeira,494.55,112472.92
7b98de631987e26dd6d803490c43a13c,loanda,634.2,634.2
9c54608f0996c32ae4743089d915f845,loanda,194.8,829
df560393f3a51e74553ab94004ba5c87,loanda,3661.18,4490.18
01fdefa7697d26ad920e9e0346d4bd1b,londrina,14921.43,14921.43
0691148aee60ca47977c187804f935ae,londrina,5868.51,20789.940000000002
2bf28e311bba65237358230cabac3f15,londrina,294,21083.940000000002
2d20f1cd18725c91147da0791d498022,londrina,99.8,21183.74
2ff6b7bff164ef05590a52734e1296da,londrina,1803.59,22987.33
33c51922b6e3c16b24a8f28e5833c99d,londrina,6657.87,29645.2
35fb511489d9ee3ee27a76debce9df06,londrina,414.5,30059.7
38e679b9e0064cd94c6f035707344dae,londrina,3694.51,33754.21
3bfba5a77604f6dfae7e6dd7aaf65821,londrina,2095.5,35849.71
3f9be91358837bff69df67edfa3e42e8,londrina,569.7,36419.41
5a425cc503b39b262a847fd6212bf53b,londrina,1360.59,37780
762ed976527cddf02787edba70fffa2a,londrina,179.8,37959.8
7a073a40a9d3f1fee8bc45670ea1e909,londrina,95,38054.8
80ceebb4ee9b31afb6c6a916a574a1e2,londrina,6729,44783.8
89de2d6f23e9746ff309705b23581faa,londrina,340,45123.8
8b8cfc8305aa441e4239358c9f6f2485,londrina,11892,57015.8
929f342384a6607afe143d789ade1316,londrina,209.4,57225.2
9315e491484b1b0081ca166fc164108d,londrina,29.99,57255.19
b3b17aab11f273023a5f22ca52e1eb70,londrina,6850,64105.19
d23019c84ffae2d5ef2270367b8605fc,londrina,29205.1,93310.29
d7827b2af99326a03b0ed9c7a24db0d3,londrina,1455,94765.29
ebd1417732defaf66c50b5a800eb293e,londrina,309,95074.29
ed859002ad59dbf8cf3602696a6c3000,londrina,2421.7,97495.99
f90f77ef2799a27f80d90c425ca944f7,londrina,70,97565.99
fc4751cfe3b279c419615b9b00c1abb4,londrina,453.7,98019.69
ffa6adafb71b807dc13159e26431354c,londrina,2669.9,100689.59
97e995629983723d11830a829bc2b246,lorena,499.5,499.5
f9d010e39375d9c91dce3f40b73a2f84,lorena,1212,1711.5
0adac9fbd9a2b63cccaac4f8756c1ca8,louveira,15960.95,15960.95
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,6729.5,6729.5
9a84ba99f5367fdbd4598363496f1ea2,luziania,2284.98,2284.98
2d22fc3089eb907b29ebff50581fb472,macae,317.7,317.7
98f52e1020fe788c10c0418de4393fec,macae,21.6,339.3
b94cc9f10ddc85e4ba73a6f7974e7101,macae,25346.1,25685.399999999998
6614814a00d344b846ae209f95ee7e3f,macatuba,13,13
83e197e95a1bbabc8c75e883ed016c47,mage,6693.69,6693.69
c157bdeedcbc9a8e3c8bf0d87ff24428,mairinque,514.27,514.27
93b9a99027bd8bd6af682aff18dd19bf,mairipora,1953,1953
f682e0f848abafc6f41e0d4e868c66ef,mairipora,269.98,2222.98
a6bd7d1ccdac48c6b33b28596b7eb122,mamanguape,14368.61,14368.61
327b89b872c14d1c0be7235ef4871685,manaus,1177,1177
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,623.7,623.7
a70e9066dbfd10b6b97a3f54a1356762,mandaguari,1716,1716
3c010235b7345c92f125d14ee232a76b,mandirituba,3578,3578
6e85dc5ecd97a61094b89b046a509d8e,marapoama,169.9,169.9
67225bff54a172ff67579aaf583efd78,marechal candido rondon,1238,1238
72146da5774cabf2632faedcae097a76,marechal candido rondon,200.94,1438.94
f626e15b7314c267e4429010866f70e9,marechal candido rondon,193.55,1632.49
6b2612338467c08c9b25f0cc55b1578d,marialva,92.9,92.9
fe701d88b67eaca109dffd464d1be9f9,marica,1548.9,1548.9
08d2d642cf72b622b14dde1d2f5eb2f5,marilia,914,914
1927cdb9fa74f5270097f6250e8e8f34,marilia,120,1034
38f276ca6e7cc95a6d1bb55ac9e5550f,marilia,24.99,1058.99
443d880f15cbd3572885e1d44bf2c478,marilia,94.8,1153.79
4a3ccda38b2129705f3fb522db62ca31,marilia,17062.59,18216.38
4c1c7281388a33dd06daac44f9fadbd1,marilia,188.32,18404.7
5151aea44289d6c6b090ee31c2132508,marilia,1315.3,19720
5f06030071324cc52bf0304014ac7234,marilia,783.96,20503.96
6a51fc556dab5f766ced6fbc860bc613,marilia,7577.67,28081.63
6c77cd583b36a13aacccf2b3ee23e233,marilia,18.9,28100.53
78c99c6dff4eeae5be99bf635ed21e3f,marilia,2030.88,30131.41
82bd0703a4aefd6b599e5bfdaed378fb,marilia,2692.28,32823.69
8ff1a9df749e454105c55cda13e79143,marilia,1400.6,34224.29
a72f15980dc3e9bfd1a49ac9b2f3af65,marilia,89.9,34314.19
e5545d4d4473876ea78c5bcebca365c3,marilia,44.5,34358.69
00fc707aaaad2d31347cf883cd2dfe10,maringa,12684.9,12684.9
014d9a685fd57276679edd00e07089e5,maringa,729.88,13414.779999999999
06df0c10d34e459d9672bc77388742eb,maringa,9070,22484.78
0b90b6df587eb83608a64ea8b390cf07,maringa,28592.32,51077.1
128639473a139ac0f3e5f5ade55873a5,maringa,11908.85,62985.95
1588ac4010787100dddef64568f0ae35,maringa,599.97,63585.92
165fc07beebdcb6190fba8a06db2a449,maringa,17481.4,81067.32
1b45169b635ef59425637e9a33eb5fb3,maringa,308.9,81376.22
1b61fb1f0f2185d89e9a126c498e9cc7,maringa,49.7,81425.92
22c32ec35d0116ef02c281798a25bf8b,maringa,119.58,81545.5
2a7c6c0b0d5efde2bf75ec1e1cec2d41,maringa,147.6,81693.1
3340ef1913fb70d28420f6ceb685c339,maringa,6731.15,88424.25
3361277dc30b7cccdb0c286b24219756,maringa,3905.05,92329.3
3bb548e3cb7f70f28e3f11ee9dce0e59,maringa,7690.02,100019.32
42b6488f5b8246d9141712abd4b1b693,maringa,247.99,100267.31
43a1d4bab73b816e44ef4e4facd9f9b5,maringa,189.9,100457.21
4c4d546adf3c3868fe19c9ec6e9ffda9,maringa,111.7,100568.91
4fe2f67634d00c021aa01f96b6f2d68e,maringa,86.8,100655.71
52956b80ae65fda598f06f6b9943e7a9,maringa,792,101447.71
59cea8e446d3834393058e7e0666b6fb,maringa,696.6,102144.31
5f67c6082caacb26e431a7b17940cece,maringa,1662.6,103806.91
6562efe88ce0826a4ca4f189f03b4b84,maringa,1135.9,104942.81
670c26e0f1bf8d0576271d5cfaec6d2b,maringa,6341.6,111284.41
6bcb2352a2a0c38b845f598298ab9d26,maringa,31.8,111316.21
6c6e3d67f969468f3bfd33f827a31222,maringa,224,111540.21
6d988d6174a2c27441597174f8905515,maringa,371.73,111911.94
804287717b9156fb7a787acd9af4fac1,maringa,18.8,111930.74
820cc752a266cdc6c1a1e61dd4583330,maringa,2802.8,114733.54000000001
88460e8ebdecbfecb5f9601833981930,maringa,31546.55,146280.09
9140ef75cc8211c4035935e80e567204,maringa,49.9,146329.99
9906e7aa42a3c067b7c9a564d01c4320,maringa,2619,148948.99
a213f1bd6458f4a158f3746cb2514559,maringa,41.52,148990.51
c79151301b9d90985d1fa52879213105,maringa,322.3,149312.81
ca77545ca4d2dfd1431bf61334e2fa3c,maringa,760,150072.81
cb5ff1b9715e99589f3e0c7a6afab9e3,maringa,85,150157.81
dc50afafdfa325eadc890c7fa42a8f4e,maringa,424.2,150582.01
e59e489e2ea74bd409b798b5daf49de3,maringa,495,151077.01
e9bc59e7b60fc3063eb2290deda4cced,maringa,34343.06,185420.07
f457c46070d02cadd8a68551231220dd,maringa,19093,204513.07
f805b96fa705ba7995a221f1749dc141,maringa,2744.44,207257.51
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,2658.45,2658.45
af4a0e4cfe1d9c26b6712b1be25a72e5,mateus leme,8757.98,8757.98
03a2a6dcbe45d639c4dc2a0d24769c40,maua,1078.41,1078.41
0432ead42b6c8a0bdf68154add917fdf,maua,7792.1,8870.51
184725737946a1a938bbbd1a9e978103,maua,359.7,9230.210000000001
1fbe10c70e30765ed1de86d9f7e98409,maua,98.75,9328.960000000001
270572bb714b00531be85e16e1550f26,maua,96.99,9425.95
3504c0cb71d7fa48d967e0e4c94d59d9,maua,2349.94,11775.890000000001
75fdd0a732287f9497b179f6bd445d32,maua,59.9,11835.79
8ca5b19e0263150d2c57afdde2b3d011,maua,180.6,12016.390000000001
adbe70ab2c97442046d393988c8d1d27,maua,289.5,12305.890000000001
b81e3a6c866a764974fe849821abeebd,maua,836.15,13142.04
e26901d5ab434ce92fd9b5c256820a4e,maua,11990.9,25132.94
f0b47fbbc6dee9aafe415a6e33051b3f,maua,3795.91,28928.85
fc0b214b59a83615fea981c6424a02ae,maua,159.9,29088.75
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,734.99,734.99
86649b1632b1c0e6c0bcb2c90a8b75d8,medianeira,59.99,59.99
7a91bf945c6fae0779f1c61ce97fe45c,mesquita,799.5,799.5
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,4232.54,5032.04
c35672b10ad50968f567ea3f4b91e877,mesquita,1150.57,6182.61
eaaa46e98c9e61f6764dd1d7a2ab8b3e,messias targino,98,98
a2e85714b56b1cb6bb24a9a6e6cad36f,miguelopolis,339.7,339.7
1703bc09972dab9782e7a9194943b69f,minas gerais,249.9,249.9
729b2d09b2a0bdab221076327f13d050,mineiros do tiete,1822.11,1822.11
9e6229250fedbe05838fef417b74e7fb,mirandopolis,13132.2,13132.2
8e29d051f810eb22959ede205b462b9f,mirassol,599.8,599.8
a45314082d50d578a4721c9787ce09ab,mirassol,424.9,1024.6999999999998
cda598c48d7c614bc1cad7d8ff6f0010,mirassol,1118.6,2143.2999999999997
ffeee66ac5d5a62fe688b9d26f83f534,mirassol,1839.86,3983.16
d3f39f05462b79a4562d35893a28f159,mococa,2411.3,2411.3
596849622429351f47b32e6cae1055ff,mogi das cruses,1104.7,1104.7
01ed254b9ff8407dfb9d99ba1e17d923,mogi das cruzes,1465.99,1465.99
05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,9353,10818.99
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,2580,13398.99
2c9e548be18521d1c43cde1c582c6de8,mogi das cruzes,6109.44,19508.43
439a47cc365d6e3bd526812ea9de3c29,mogi das cruzes,1186.5,20694.93
4ba52dfeba874da5b9ee7b17c7494f04,mogi das cruzes,1463,22157.93
70ee69419916dc13e3aed619061f996c,mogi das cruzes,45,22202.93
78ba5933c21686d1c2f64669c8c459e7,mogi das cruzes,191.8,22394.73
7d456afc660226829370f3173d14520c,mogi das cruzes,8338.25,30732.98
a7c88262832dfc683781d6a421edefae,mogi das cruzes,1520,32252.98
ac9b01377919cdbd2a1bbb8d5837c70b,mogi das cruzes,55.9,32308.88
bc07d855eac23aab5ac8a120f21d16b2,mogi das cruzes,1283.11,33591.99
c4af86330efa7a2620772227d2d670c9,mogi das cruzes,5396,38987.99
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,44.9,39032.89
ff1fb4c404b2efe68b03350a8dc24122,mogi das cruzes,6771,45803.89
720e6cf846ea7572cbb66b743fb91e6c,mogi das cruzes / sp,54,54
17a053fcb14bd219540cbde0df490be0,mogi guacu,40703.14,40703.14
74c7dec0a384d8a05950e629bd23bde9,mogi guacu,187.68,40890.82
822b63912576852aea9a8436d72317b7,mogi guacu,4905.69,45796.51
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,157.96,45954.47
c3e1abd72a42fe690fcd89cf5720fe29,mogi guacu,1798.61,47753.08
d1b65fc7debc3361ea86b5f14c68d2e2,mogi guacu,11703.07,59456.15
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,199,59655.15
ed9eef5be0992d413d251fadba1a410d,mogi guacu,404.1,60059.25
2379bdc3888025689a9deb7b141507d5,mogi mirim,999.5,999.5
483ca627d131e18f988349b1655c0acd,mogi mirim,264,1263.5
7f7b8245c336066a1f9933c359f11d77,mogi mirim,2094.36,3357.86
d93919c944be9cff128f6c9cb899eacb,mombuca,2666.7,2666.7
52a50b42accf164f9f019941e5759d9b,monte alegre do sul,139.96,139.96
714b9a1332840f257b49f476bea4e341,monte alto,1499.94,1499.94
1554a68530182680ad5c8b042c3ab563,monte siao,29052.53,29052.53
5a93f3ab0ef4c84ed5e1b5dbf23978bc,monteiro lobato,2338.25,2338.25
12b9676b00f60f3b700e83af21824c0e,montenegro,26774,26774
b274baf5bbd142410eb2958cf685d684,montenegro,585.9,27359.9
3d49bfdd1b43a7fe169b3740067acc61,montes claros,215,215
585175ec331ea177fa47199e39a6170a,montes claros,3549,3764
9b1050e85becf3ae99c1cf4934c9bc5d,montes claros,85.14,3849.14
557f22c76691849db52d2abccf0015d0,morrinhos,865.86,865.86
65b081a070633e057c462abdd6fb9dd8,morrinhos,1885.09,2750.95
6bd503a8230299c9316fb0f726933927,morrinhos,324.29,3075.24
38102b031c2a15e54623d711bfc753d3,mucambo,457,457
15aac934c58d886785ac1b17953ea898,muqui,4353.9,4353.9
9aa388272ee334b6ae07bc73706e254a,muriae,678,678
02d35243ea2e497335cd0f076b45675d,natal,5794,5794
41c2bad7229b0c25e6becf179ebf63ff,natal,782,6576
57e632711dec9ec14ca7546769483e7e,navegantes,6350.06,6350.06
8ae520247981aa06bc94abddf5f46d34,navegantes,16320.99,22671.05
e595809a6c31ec4314fd06ef198c244d,navegantes,39,22710.05
c53bcd3be457a342a97e39e5a9f0be22,neopolis,509.5,509.5
87d73636a3acf123e842bb890a4db036,nhandeara,269.9,269.9
5bffbafbb22daf6d3bfc216a46db8708,nilopolis,5239.7,5239.7
a938325a4b357fd23a6a4d5bb126408e,nilopolis,3231,8470.7
240b9776d844d37535668549a396af32,niteroi,13592.08,13592.08
30c7f28fd3a5897b2c82d152bb760c17,niteroi,2178.27,15770.35
4c61e37f664c3c88aff092aa5ac779d7,niteroi,788.31,16558.66
6b536a23086fba0d58c08d68814397f6,niteroi,2068.8,18627.46
a63bfbaa882c8f4542891b4e2246cc7f,niteroi,6772,25399.46
c04d70d515d15a7e3db3a73320598566,niteroi,158.2,25557.66
cb810bd318f51b3dc3c753944d61a1fa,niteroi,1750,27307.66
fedaedd3ca31d56ab33e92035e4b361c,niteroi,39.9,27347.56
1464afc72f696af775557a821c2e253f,nova friburgo,1059.36,1059.36
2bf6a2c1e71bbd29a4ad64e6d3c3629f,nova friburgo,50628.9,51688.26
c26a2be5b53b7db6b276280da212a779,nova friburgo,7482,59170.26
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,569,59739.26
fec6275253471ace26d209bbaa64cd0f,nova friburgo,2840,62579.26
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,917.6,917.6
6aa3928696eab49a19a466e665a649fd,nova iguacu,2075,2992.6
a0415d9b25ede3c4b1e477e9916ffc03,nova iguacu,4044.1,7036.7
e59e575a175fadcadf8479e191770425,nova iguacu,199.9,7236.6
efb628aa07c8ca93d7db0d85b91a4f5a,nova iguacu,204,7440.6
d1b9d4be4b6f9ebd85f8acd6745ba612,nova lima,1154.35,1154.35
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,nova odessa,651.04,651.04
d297f1055de2956aedfd3b04113dce3e,nova odessa,54.3,705.3399999999999
577719699805dd125d5b6fdde5943bba,nova petropolis,1077.8,1077.8
3d68c634a99a1ba46dbca3967a69c623,nova trento,594,594
52d76513f0c4d97f3b99570e2c94ee31,novo hamburgo,8153.1,8153.1
612170e34b97004b3ba37eae81836b4c,novo hamburgo,23065.02,31218.120000000003
a35ef466c6fd6d052f5d241240d3c5e2,novo hamburgo,569.9,31788.02
ad738d3fcf42655ed15c4960b7b6c601,novo hamburgo,65,31853.02
c97aa4ee7420f937da13b7f9e2228b99,novo hamburgo,29.9,31882.920000000002
f7df46c1e0ec44eed5c6726478da4a17,novo hamburgo,429.7,32312.62
723a46b89fd5c3ed78ccdf039e33ac63,"novo hamburgo, rio grande do sul, brasil",66.64,66.64
e8b4225284fbb02d16f200513f1f395d,novo horizonte,5788.52,5788.52
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,231.9,231.9
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,57,57
a3b42d266fa8afc874b909422ce88582,orlandia,839.4,839.4
f9eda05b67bef472deaddbba84aca289,orleans,185,185
044668ccd5316b12a7cf0d54a156e3e9,osasco,137.8,137.8
080199a181c46c657dc5aa235411be3b,osasco,14504.2,14642
08061dc0fc165ed41288cc7acde738ee,osasco,123.8,14765.800000000001
093805f8f2aeb63881444571e1f48f30,osasco,1215.79,15981.59
13d058e4eeac2ce8217660b2f8a05812,osasco,3829.77,19811.36
217f005bb37ff3aeef5b2ae1788e75ba,osasco,74.97,19886.33
2528513dd95219a6013d4d05176e391a,osasco,32689.1,52575.43
2d8cfba3fcd3170555941605edaa196a,osasco,45,52620.43
36890be00bbfc1cdb9a4a38a6af05a69,osasco,1361.3,53981.729999999996
3a734b715d333a2588a3d54a0c9b8746,osasco,2463.52,56445.25
3bfad056cf05c00dabe2f895925d83b1,osasco,206.65,56651.9
5206cc4bc2297c833e6061c49bf9c43f,osasco,35,56686.9
52bb00821bcdd358a5a5a27e1f6be5a1,osasco,349.8,57036.7
55f7a3319d80f7fdf078b8f03e6725fe,osasco,3013.78,60050.479999999996
6039e27294dc75811c0d8a39069f52c0,osasco,13670.7,73721.18
6187a137b2af59dfdbad8d9f8c373c14,osasco,74.8,73795.98
6879c4d287a8dd06b11f54ea8f78e4da,osasco,527.67,74323.65
695051e2981c8b19e77cafe450d5bdf3,osasco,169.76,74493.41
7813ea3ebd9411dc600b4dd01f7a97b9,osasco,1599.4,76092.81
7b7f91e98f8c6def45a1407923304402,osasco,417.47,76510.28
85044848b1b767db2a4a58526adef4b4,osasco,240.6,76750.88
89c127985a8b130cfa45c1d36764017a,osasco,1419.57,78170.45
8b655f0855926bcb49f5835d38dfddf6,osasco,1089.5,79259.95
9c7fd21e0aa159b20da593371f08ff7c,osasco,798.3,80058.25
9da15f4a4ea758d9eeb49000dbe57e22,osasco,196.9,80255.15
a2b5b6105ea5942300631d2e76f4ffe0,osasco,3286.69,83541.84
a4e634166243bbb3a13fa584463fa468,osasco,155.55,83697.39
c42fd8e4d47dfb18ce5222f2dd7752f9,osasco,466.99,84164.38
d71d863e5ef30d94e440c11be17dcd8f,osasco,11900.9,96065.28
e00d85ce20ea50c1224c66ca5050527d,osasco,149,96214.28
f0e103c63864d5405b958d984b6e94c9,osasco,951.7,97165.98
fe49ee029e61e789a1f3a5525f57ba8d,osasco,2527.59,99693.57
400f221ab83037c0ea78f1267da9624d,osvaldo cruz,865,865
48b6c3f4c6a93171da04b75313f2130f,osvaldo cruz,290.26,1155.26
dcb7367a92f5ffb89f1e2152ed260285,osvaldo cruz,79.9,1235.16
0fe2d9733ed841eb064503920015a8c0,ourinhos,389.64,389.64
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,2877.7,2877.7
15cd6eefe58588619aaed41dfa6621b1,ouro preto,1622.74,1622.74
c747d5b92c7648417faea95d36d763e8,pacatuba,139,139
06532f10282704ef4c69168b914b77be,paincandu,10220.5,10220.5
56db5c0782e8f7ddc9343f9576ff6d16,palhoca,734.8,734.8
5795aebfe331fbcd02a2c4b679fb7952,palhoca,1280,2014.8
6dd7dce75cd55c1ce255dc38d9f0cd46,palhoca,75,2089.8
86ff3eaef0267069cc891a2ed9d10a17,palhoca,409.75,2499.55
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,968.7,3468.25
cd52a8efd71af3336b14b5039b951cc1,palhoca,170.8,3639.05
ea4e9ce63a2134743b4a92777437fcdd,palhoca,316.6,3955.65
f8201cab383e484733266d1906e2fdfa,palhoca,889,4844.65
95cca791657aabeff15a07eb152d7841,palotina,9.99,9.99
c092292535a57dacd95a8765f5518f87,paracambi,125,125
30829ded4523ab9224b93bc49a62c95f,parai,6911.71,6911.71
1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,4537.6,4537.6
ab9db4cf53b08b828b64dccaafc2d9f0,paraiso do sul,277.67,277.67
b906dd0e57f282c7089171b6ed07982e,parana,175,175
5b33b527da3c5b969cc99dc435cad09a,paranavai,1872.79,1872.79
52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,3266.6,3266.6
b86a47b3366e3b5424a7b225781f4908,passos,86.5,86.5
ccada0ef508e698917a6eab263375905,pato bragado,172.8,172.8
d1a1b40ec554c593a1a99366746289dd,pato branco,49.7,49.7
e88c9b79e592e370d6bd852eeefbf057,pato branco,251.87,301.57
5cf13accae3222c70a9cac40818ae839,patos de minas,14383.2,14383.2
63a79f5a7eb5cb48a7e5787b141c7993,patos de minas,815.1,15198.300000000001
457fe919b032a3f7dadba6fb92cf7855,paulinia,1104.89,1104.89
c500367424994318b9e779ff1ae9a330,paulinia,4346.4,5451.29
c990d6cf976a5718aaedc539f383ab88,paulinia,200.9,5652.19
eb4df17aed01d918c65f0f8d650900c0,paulinia,3739.87,9392.06
8dd386be0767c330276ea6a3f96532d3,paulo lopes,89.98,89.98
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,2255,2344.98
10ff823eda2b032e2c93d17a7d294736,pederneiras,1294.97,1294.97
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,622,622
119d1aef1b4144adba89163f6cd9f5d4,pedreira,1094,1094
13e85aac53340018b40c2af68001b7e0,pedreira,17.8,1111.8
4a1f694197d05fe70026b016a7316b41,pedreira,907.77,2019.57
53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,30148.95,32168.52
686886775c8f6b1191c7b953fb52708c,pedreira,189,32357.52
bc30de0d71bd6260b936a026b5cf7200,pedreira,392.37,32749.89
f593898ec748b7a8cb81fc04edafd98a,pedreira,2813.04,35562.93
fa7ad8ae9bcb2c4493fdf38e96b1d74f,pedreira,88,35650.93
febab0275244b9a49a623f0bd613ca2f,pedreira,7272.42,42923.35
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,195.74,195.74
478bfe564db21eeb44386606aa30b650,pedro leopoldo,182.7,182.7
e0b162a693bc7f9eab00f783a31d60ea,pelotas,20,20
e603cf3fec55f8697c9059638d6c8eb5,pelotas,297,317
fb503a924a0b9db19d83dd0ac6dbef8c,pelotas,13.9,330.9
1b938a7ec6ac5061a66a3766e0e75f90,penapolis,3987.6,3987.6
34056b8b55c1775a22af2331670a799c,penapolis,6455.4,10443
5305693ffae2d3463377b1f6fe67b15a,penapolis,93.56,10536.56
7142540dd4c91e2237acb7e911c4eba2,penapolis,37373.56,47910.119999999995
f4ce8ca9fa7157e3b33f536ac9a4487d,penapolis,409.6,48319.719999999994
5aaa890629f83706d8d9bfecd8377c1c,petropolis,48.9,48.9
5b664594895aefb418afaee6d40a9a23,petropolis,1008.8,1057.7
620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,114774.5,115832.2
c89cf7c468a48af70aada384e722f9e2,petropolis,745,116577.2
dde698c6d0bd24834c586e5111c2bba7,petropolis,155.9,116733.1
e9729944ba65dc3ce425e0c5a22ae7b2,petropolis,916.7,117649.8
7c51de0ab286204ce75ff42bf7c10d92,picarras,759,759
f61c63d13f7cd800549d5acdd390ae72,pilar do sul,3072.3,3072.3
461ff5303b6c9c1a4a07f40c5aece516,pinhais,102.7,102.7
52ac6f920b7280e4c6d30dd94de6259b,pinhais,5657.3,5760
5cbbd5a299cab112b7bf23862255e43e,pinhais,2726.06,8486.06
668bf321538e5072858eaef6087ce027,pinhais,19.9,8505.960000000001
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,11441.56,19947.52
a1474fd46fd3430168f7ec202da39408,pinhais,2752.5,22700.02
