payment_type,customer_city,total_orders,total_customers
boleto,iapu,3,3
boleto,ibaiti,3,3
boleto,ibia,3,3
boleto,ibotirama,3,3
boleto,iconha,3,3
boleto,ilha de itamaraca,3,3
boleto,ilopolis,3,3
boleto,imbe,3,3
boleto,inhapim,3,3
boleto,ipira,3,3
boleto,ipojuca,3,3
boleto,ipora do oeste,3,3
boleto,ipumirim,3,3
boleto,itaberaba,3,3
boleto,itacare,3,3
boleto,itaiopolis,3,3
boleto,itapetinga,3,3
boleto,itapipoca,3,3
boleto,itapoa,3,3
boleto,itaqui,3,3
boleto,iturama,3,3
boleto,jacinto machado,3,3
boleto,jacunda,3,3
boleto,jaguarao,3,3
boleto,jaguariaiva,3,3
boleto,jaiba,3,3
boleto,jambeiro,3,3
boleto,janauba,3,3
boleto,jandaia do sul,3,3
boleto,jumirim,3,3
boleto,juquia,3,3
boleto,lagoa da confusao,3,3
boleto,lagoa formosa,3,3
boleto,lagoa grande,3,3
boleto,lauro muller,3,3
boleto,leopoldina,3,3
boleto,limoeiro,3,3
boleto,lucas do rio verde,3,3
boleto,luis antonio,3,3
boleto,macaubas,3,3
boleto,mamanguape,3,3
boleto,mandaguari,3,3
boleto,maravilha,3,3
boleto,marechal floriano,3,3
boleto,marilandia,3,3
boleto,martins soares,3,3
boleto,miguel pereira,3,3
boleto,mirai,3,3
boleto,morungaba,3,3
boleto,nanuque,3,3
boleto,natividade,3,3
boleto,nova andradina,3,3
boleto,nova esperanca,3,3
boleto,nova londrina,3,3
boleto,nova petropolis,3,3
boleto,novo cruzeiro,3,3
boleto,olho d'agua das flores,3,3
boleto,ortigueira,3,3
boleto,osvaldo cruz,3,3
boleto,ouroeste,3,3
boleto,panambi,3,3
boleto,paraiso do tocantins,3,3
boleto,parambu,3,3
boleto,paranapanema,3,3
boleto,paraopeba,3,3
boleto,paty do alferes,3,3
boleto,pedra branca,3,3
boleto,pedrinhas paulista,3,3
boleto,penha,3,3
boleto,perdigao,3,3
boleto,perdizes,3,3
boleto,perdoes,3,3
boleto,pereira barreto,3,3
boleto,pesqueira,3,3
boleto,pinhalao,3,3
boleto,pinheiral,3,3
boleto,piranguinho,3,3
boleto,piritiba,3,3
boleto,pitangueiras,3,3
boleto,pontal do parana,3,3
boleto,portao,3,3
boleto,porto belo,3,3
boleto,porto nacional,3,3
boleto,porto uniao,3,3
boleto,potiragua,3,3
boleto,pradopolis,3,3
boleto,presidente venceslau,3,3
boleto,quatis,3,3
boleto,quirinopolis,3,3
boleto,quixada,3,3
boleto,raul soares,3,3
boleto,redencao,3,3
boleto,regeneracao,3,3
boleto,regente feijo,3,3
boleto,rio bonito do iguacu,3,3
boleto,rio brilhante,3,3
boleto,rio das pedras,3,3
boleto,rio do pires,3,3
boleto,rio fortuna,3,3
boleto,rio negrinho,3,3
boleto,ronda alta,3,3
boleto,salgueiro,3,3
boleto,santa adelia,3,3
boleto,santa branca,3,3
boleto,santa cecilia,3,3
boleto,santa gertrudes,3,3
boleto,santa juliana,3,3
boleto,santa vitoria do palmar,3,3
boleto,santana,3,3
boleto,santo amaro da imperatriz,3,3
boleto,santo antonio de padua,3,3
boleto,santo antonio do monte,3,3
boleto,sao fidelis,3,3
boleto,sao francisco,3,3
boleto,sao goncalo do amarante,3,3
boleto,sao joao do piaui,3,3
boleto,sao lourenco do oeste,3,3
boleto,sao lourenco do sul,3,3
boleto,sao luiz gonzaga,3,3
boleto,sao mateus do sul,3,3
boleto,sao miguel do araguaia,3,3
boleto,senhor do bonfim,3,3
boleto,sidrolandia,3,3
boleto,taguai,3,3
boleto,tanabi,3,3
boleto,tapejara,3,3
boleto,tapiratiba,3,3
boleto,taquara,3,3
boleto,taquari,3,3
boleto,teotonio vilela,3,3
boleto,terra roxa,3,3
boleto,tiangua,3,3
boleto,timbauba,3,3
boleto,trancoso,3,3
boleto,treze tilias,3,3
boleto,turmalina,3,3
boleto,uruacu,3,3
boleto,vera cruz,3,3
boleto,vila flores,3,3
boleto,vila valerio,3,3
boleto,viradouro,3,3
boleto,xinguara,3,3
credit_card,abatia,3,3
credit_card,agua branca,3,3
credit_card,aguas belas,3,3
credit_card,aiuruoca,3,3
credit_card,alcobaca,3,3
credit_card,alfredo vasconcelos,3,3
credit_card,alto parnaiba,3,3
credit_card,alto rio doce,3,3
credit_card,alto santo,3,3
credit_card,alvorada do norte,3,3
credit_card,amelia rodrigues,3,3
credit_card,anta,3,3
credit_card,antonio prado,3,3
credit_card,arandu,3,3
credit_card,araputanga,3,3
credit_card,areiopolis,3,3
credit_card,aripuana,3,3
credit_card,arrozal,3,3
credit_card,augusto correa,3,3
credit_card,aurora,3,3
credit_card,azurita,3,3
credit_card,balneario arroio do silva,3,3
credit_card,balneario rincao,3,3
credit_card,bandeira,3,3
credit_card,barbosa ferraz,3,3
credit_card,barra do choca,3,3
credit_card,barra do tarrachil,3,3
credit_card,barra do turvo,3,3
credit_card,barracao,3,3
credit_card,barras,3,3
credit_card,barreirinhas,3,3
credit_card,barros cassal,3,3
credit_card,batalha,3,3
credit_card,baturite,3,3
credit_card,beberibe,3,3
credit_card,bela vista do paraiso,3,3
credit_card,bituruna,3,3
credit_card,boa viagem,3,3
credit_card,bofete,3,3
credit_card,bom jesus do galho,3,3
credit_card,bom repouso,3,3
credit_card,bonfim,3,3
credit_card,borda da mata,3,3
credit_card,caarapo,3,3
credit_card,cabeceira grande,3,3
credit_card,cabrobo,3,3
credit_card,cachoeira alta,3,3
credit_card,caiaponia,3,3
credit_card,camapua,3,3
credit_card,campestre,3,3
credit_card,campo do meio,3,3
credit_card,campos altos,3,3
credit_card,campos belos,3,3
credit_card,campos gerais,3,3
credit_card,camutanga,3,3
credit_card,canapolis,3,3
credit_card,candido de abreu,3,3
credit_card,candido sales,3,3
credit_card,canelinha,3,3
credit_card,capao do leao,3,3
credit_card,capitao poco,3,3
credit_card,capivari de baixo,3,3
credit_card,carajas,3,3
credit_card,carambei,3,3
credit_card,carapebus,3,3
credit_card,carbonita,3,3
credit_card,cardoso,3,3
credit_card,carire,3,3
credit_card,carius,3,3
credit_card,carlos chagas,3,3
credit_card,carmo de minas,3,3
credit_card,carneirinho,3,3
credit_card,carrancas,3,3
credit_card,castanheira,3,3
credit_card,catas altas,3,3
credit_card,cedro de sao joao,3,3
credit_card,centenario do sul,3,3
credit_card,cerro azul,3,3
credit_card,chui,3,3
credit_card,cidreira,3,3
credit_card,conceicao da aparecida,3,3
credit_card,conceicao da barra,3,3
credit_card,conceicao das alagoas,3,3
credit_card,conceicao do para,3,3
credit_card,conceicao do tocantins,3,3
credit_card,concordia do para,3,3
credit_card,condor,3,3
credit_card,coracao de jesus,3,3
credit_card,coremas,3,3
credit_card,coronel joao sa,3,3
credit_card,corumbaiba,3,3
credit_card,coruripe,3,3
credit_card,crisopolis,3,3
credit_card,cruz machado,3,3
credit_card,cruzalia,3,3
credit_card,cruzeiro do sul,3,3
credit_card,curaca,3,3
credit_card,deputado irapuan pinheiro,3,3
credit_card,descoberto,3,3
credit_card,diamante do norte,3,3
credit_card,dionisio cerqueira,3,3
credit_card,durande,3,3
credit_card,edeia,3,3
credit_card,eldorado,3,3
credit_card,eliseu martins,3,3
credit_card,entre-ijuis,3,3
credit_card,estreito,3,3
credit_card,estrela do norte,3,3
credit_card,eugenopolis,3,3
credit_card,fatima do sul,3,3
credit_card,figueira,3,3
credit_card,florestopolis,3,3
credit_card,florida paulista,3,3
credit_card,formosa do rio preto,3,3
credit_card,formoso,3,3
credit_card,fronteiras,3,3
credit_card,gameleira,3,3
credit_card,garrafao do norte,3,3
credit_card,goianapolis,3,3
credit_card,goianesia do para,3,3
credit_card,gouveia,3,3
credit_card,governador portela,3,3
credit_card,guabiruba,3,3
credit_card,guadalupe,3,3
credit_card,guapiara,3,3
credit_card,guaraci,3,3
credit_card,guaraciaba,3,3
credit_card,guaranta do norte,3,3
credit_card,guaruja do sul,3,3
credit_card,hidreletrica tucurui,3,3
credit_card,iaciara,3,3
credit_card,iati,3,3
credit_card,iepe,3,3
credit_card,igarata,3,3
credit_card,ilhota,3,3
credit_card,imigrante,3,3
credit_card,inacio martins,3,3
credit_card,inaciolandia,3,3
credit_card,indiana,3,3
credit_card,inhapim,3,3
credit_card,ipiacu,3,3
credit_card,ipiranga,3,3
credit_card,ipora do oeste,3,3
credit_card,ipua,3,3
credit_card,ipubi,3,3
credit_card,ipueiras,3,3
credit_card,irani,3,3
credit_card,iraquara,3,3
credit_card,itacarambi,3,3
credit_card,itaju,3,3
credit_card,itajuipe,3,3
credit_card,itaoca,3,3
credit_card,itapaci,3,3
credit_card,itaperucu,3,3
credit_card,itapissuma,3,3
credit_card,itapitanga,3,3
credit_card,itarantim,3,3
credit_card,itatim,3,3
credit_card,itatinga,3,3
credit_card,itau de minas,3,3
credit_card,itauba,3,3
credit_card,itirucu,3,3
credit_card,itiuba,3,3
credit_card,ivate,3,3
credit_card,jacaraci,3,3
credit_card,jacunda,3,3
credit_card,jaguari,3,3
credit_card,jaiba,3,3
credit_card,jardim,3,3
credit_card,jatoba,3,3
credit_card,jeceaba,3,3
credit_card,jequia da praia,3,3
credit_card,joao ramalho,3,3
credit_card,joaquim tavora,3,3
credit_card,juatuba,3,3
credit_card,juti,3,3
credit_card,lago da pedra,3,3
credit_card,lagoinha,3,3
credit_card,lajinha,3,3
credit_card,lavinia,3,3
credit_card,lavras do sul,3,3
credit_card,lobato,3,3
credit_card,lontras,3,3
credit_card,luiziania,3,3
credit_card,luminarias,3,3
credit_card,luzilandia,3,3
credit_card,macaiba,3,3
credit_card,macedonia,3,3
credit_card,madre de deus de minas,3,3
credit_card,maioba,3,3
credit_card,major vieira,3,3
credit_card,mamanguape,3,3
credit_card,manga,3,3
credit_card,mantenopolis,3,3
credit_card,maravilhas,3,3
credit_card,marco,3,3
credit_card,maria da fe,3,3
credit_card,maripa,3,3
credit_card,maristela,3,3
credit_card,matupa,3,3
credit_card,maurilandia,3,3
credit_card,medeiros neto,3,3
credit_card,miguel calmon,3,3
credit_card,minas novas,3,3
credit_card,mineiros do tiete,3,3
credit_card,miracatu,3,3
credit_card,mirante do paranapanema,3,3
credit_card,moju,3,3
credit_card,monsenhor tabosa,3,3
credit_card,monte belo,3,3
credit_card,monte carlo,3,3
credit_card,monte verde,3,3
credit_card,morretes,3,3
credit_card,morro reuter,3,3
credit_card,morungaba,3,3
credit_card,muqui,3,3
credit_card,nao-me-toque,3,3
credit_card,nazario,3,3
credit_card,neves paulista,3,3
credit_card,nova alvorada do sul,3,3
credit_card,nova cruz,3,3
credit_card,nova hartz,3,3
credit_card,nova mutum,3,3
credit_card,nova olinda do maranhao,3,3
credit_card,novo sao joaquim,3,3
credit_card,nuporanga,3,3
credit_card,olindina,3,3
credit_card,oriente,3,3
credit_card,orindiuva,3,3
credit_card,orizona,3,3
credit_card,otacilio costa,3,3
credit_card,ouro preto do oeste,3,3
credit_card,pacatuba,3,3
credit_card,pains,3,3
credit_card,palma,3,3
credit_card,palma sola,3,3
credit_card,palmitos,3,3
credit_card,pantano grande,3,3
credit_card,paracuru,3,3
credit_card,parai,3,3
credit_card,paraiso do norte,3,3
credit_card,paramirim,3,3
credit_card,paranaita,3,3
credit_card,parauna,3,3
credit_card,patu,3,3
credit_card,paulistana,3,3
credit_card,paulo de faria,3,3
credit_card,peabiru,3,3
credit_card,pedra bela,3,3
credit_card,pedralva,3,3
credit_card,pedreiras,3,3
credit_card,pedro afonso,3,3
credit_card,pedro canario,3,3
credit_card,pedro osorio,3,3
credit_card,pereiro,3,3
credit_card,periquito,3,3
credit_card,pien,3,3
credit_card,piranhas,3,3
credit_card,piritiba,3,3
credit_card,pitanga,3,3
credit_card,pongai,3,3
credit_card,ponte serrada,3,3
credit_card,porto xavier,3,3
credit_card,pote,3,3
credit_card,pouso alto,3,3
credit_card,pouso redondo,3,3
credit_card,presidente medici,3,3
credit_card,presidente tancredo neves,3,3
credit_card,propria,3,3
credit_card,prudente de morais,3,3
credit_card,quatigua,3,3
credit_card,quatro bocas,3,3
credit_card,quilombo,3,3
credit_card,quinta do sol,3,3
credit_card,quintana,3,3
credit_card,quixabeira,3,3
credit_card,quixeramobim,3,3
credit_card,regeneracao,3,3
credit_card,reginopolis,3,3
credit_card,remanso,3,3
credit_card,renascenca,3,3
credit_card,reriutaba,3,3
credit_card,riacho de santana,3,3
credit_card,riacho dos machados,3,3
credit_card,rianapolis,3,3
credit_card,ribeira,3,3
credit_card,ribeirao,3,3
credit_card,rinopolis,3,3
credit_card,rio do campo,3,3
credit_card,rio do oeste,3,3
credit_card,rio maria,3,3
credit_card,rio pardo de minas,3,3
credit_card,rio piracicaba,3,3
credit_card,ritapolis,3,3
credit_card,ronda alta,3,3
credit_card,roque gonzales,3,3
credit_card,roseira,3,3
credit_card,salgado filho,3,3
credit_card,saloa,3,3
credit_card,salto do ceu,3,3
credit_card,salto do jacui,3,3
credit_card,sangao,3,3
credit_card,sanharo,3,3
credit_card,santa barbara d oeste,3,3
credit_card,santa cruz da conceicao,3,3
credit_card,santa fe de goias,3,3
credit_card,santa maria de itabira,3,3
credit_card,santa rita d'oeste,3,3
credit_card,santa rita do araguaia,3,3
credit_card,santa terezinha de itaipu,3,3
credit_card,santana do acarau,3,3
credit_card,santana do araguaia,3,3
credit_card,santana do manhuacu,3,3
credit_card,santo antonio do amparo,3,3
credit_card,sao geraldo,3,3
credit_card,sao goncalo do para,3,3
credit_card,sao joao batista do gloria,3,3
credit_card,sao joao do manteninha,3,3
credit_card,sao joao do piaui,3,3
credit_card,sao jose da bela vista,3,3
credit_card,sao jose de mipibu,3,3
credit_card,sao jose de uba,3,3
credit_card,sao jose do turvo,3,3
credit_card,sao ludgero,3,3
credit_card,sao luis do paraitinga,3,3
credit_card,sao miguel do tapuio,3,3
credit_card,sao pedro dos ferros,3,3
credit_card,sao raimundo nonato,3,3
credit_card,sao sebastiao da grama,3,3
credit_card,sao sebastiao do alto,3,3
credit_card,sao sebastiao do maranhao,3,3
credit_card,sao sebastiao do passe,3,3
credit_card,sao valentim,3,3
credit_card,saudade do iguacu,3,3
credit_card,seringueiras,3,3
credit_card,serra do ramalho,3,3
credit_card,serra dos aimores,3,3
credit_card,serranopolis,3,3
credit_card,severinia,3,3
credit_card,sideropolis,3,3
credit_card,silva jardim,3,3
credit_card,silveiras,3,3
credit_card,sirinhaem,3,3
credit_card,soledade de minas,3,3
credit_card,sooretama,3,3
credit_card,sud mennucci,3,3
credit_card,sume,3,3
credit_card,tailandia,3,3
credit_card,taiuva,3,3
credit_card,tanhacu,3,3
credit_card,tenente portela,3,3
credit_card,teofilandia,3,3
credit_card,terra boa,3,3
credit_card,terra roxa,3,3
credit_card,tibagi,3,3
credit_card,tiradentes,3,3
credit_card,toropi,3,3
credit_card,trancoso,3,3
credit_card,travessao,3,3
credit_card,tres fronteiras,3,3
credit_card,tucuma,3,3
credit_card,tupancireta,3,3
credit_card,uaua,3,3
credit_card,ubaitaba,3,3
credit_card,uibai,3,3
credit_card,urania,3,3
credit_card,valentim gentil,3,3
credit_card,vargem alta,3,3
credit_card,vargem bonita,3,3
credit_card,varre-sai,3,3
credit_card,ventania,3,3
credit_card,vera,3,3
credit_card,vigia,3,3
credit_card,visconde de maua,3,3
credit_card,vitorino freire,3,3
credit_card,ze doca,3,3
debit_card,amparo,3,3
debit_card,botucatu,3,3
debit_card,cajamar,3,3
debit_card,camacari,3,3
debit_card,caxias do sul,3,3
debit_card,cotia,3,3
debit_card,erechim,3,3
debit_card,ferraz de vasconcelos,3,3
debit_card,guaratingueta,3,3
debit_card,ipatinga,3,3
debit_card,itapevi,3,3
debit_card,itaquaquecetuba,3,3
debit_card,itu,3,3
debit_card,jundiai,3,3
debit_card,lajeado,3,3
debit_card,louveira,3,3
debit_card,maceio,3,3
debit_card,mariana,3,3
debit_card,marilia,3,3
debit_card,mesquita,3,3
debit_card,palmas,3,3
debit_card,passo fundo,3,3
debit_card,paulinia,3,3
debit_card,pinhais,3,3
debit_card,rio claro,3,3
debit_card,salto,3,3
debit_card,santo antonio de padua,3,3
debit_card,serra,3,3
debit_card,sete lagoas,3,3
debit_card,teresopolis,3,3
debit_card,uberaba,3,3
debit_card,uberlandia,3,3
debit_card,valinhos,3,3
debit_card,varginha,3,3
not_defined,sao paulo,3,3
voucher,anchieta,3,3
voucher,aparecida,3,3
voucher,araraquara,3,3
voucher,araruama,3,3
voucher,assis,3,3
voucher,campo belo,3,3
voucher,campo limpo paulista,3,3
voucher,cangucu,3,3
voucher,capao da canoa,3,3
voucher,charqueada,3,3
voucher,curvelo,3,3
voucher,erechim,3,3
voucher,ferraz de vasconcelos,3,3
voucher,francisco morato,3,3
voucher,guaira,3,3
voucher,holambra,3,3
voucher,ibatiba,3,3
voucher,ijui,3,3
voucher,itabira,3,3
voucher,itanhaem,3,3
voucher,itapeva,3,3
voucher,itau de minas,3,3
voucher,ituiutaba,3,3
voucher,jaboticabal,3,3
voucher,lages,3,3
voucher,linhares,3,3
voucher,lorena,3,3
voucher,macapa,3,3
voucher,manhuacu,3,3
voucher,mogi-guacu,3,3
voucher,mongagua,3,3
voucher,mossoro,3,3
voucher,nilopolis,3,3
voucher,ouro preto,3,3
voucher,palhoca,3,3
voucher,paracatu,3,3
voucher,parnaiba,3,3
voucher,penha,3,3
voucher,picos,3,3
voucher,pinhais,3,3
voucher,piracaia,3,3
voucher,pirapora,3,3
voucher,pirapora do bom jesus,3,3
voucher,ponte nova,3,3
voucher,posse,3,3
voucher,ribeirao das neves,3,3
voucher,rio grande,3,3
voucher,santa isabel,3,3
voucher,santo amaro,3,3
voucher,sao joao do paraiso,3,3
voucher,sao lourenco,3,3
voucher,sao lourenco da mata,3,3
voucher,sao roque,3,3
voucher,saquarema,3,3
voucher,tatui,3,3
voucher,tiangua,3,3
voucher,timon,3,3
voucher,timoteo,3,3
voucher,tremembe,3,3
voucher,tres lagoas,3,3
voucher,valenca,3,3
voucher,vargem alegre,3,3
boleto,abre campo,2,2
boleto,agua branca,2,2
boleto,aguai,2,2
boleto,aguas da prata,2,2
boleto,aguas de santa barbara,2,2
boleto,aguas de sao pedro,2,2
boleto,almirante tamandare,2,2
boleto,alto horizonte,2,2
boleto,alto parnaiba,2,2
boleto,alvinopolis,2,2
boleto,analandia,2,2
boleto,andira,2,2
boleto,andradas,2,2
boleto,anicuns,2,2
boleto,anta gorda,2,2
boleto,antonio prado,2,2
boleto,aparecida do taboado,2,2
boleto,araci,2,2
boleto,aracitaba,2,2
boleto,ararangua,2,2
boleto,armacao dos buzios,2,2
boleto,arroio do meio,2,2
boleto,arvorezinha,2,2
boleto,ataleia,2,2
boleto,aurora,2,2
boleto,baependi,2,2
boleto,balsamo,2,2
boleto,bandeirantes,2,2
boleto,barao de cotegipe,2,2
boleto,barbalha,2,2
boleto,barra de sao francisco,2,2
boleto,barroso,2,2
boleto,bela vista,2,2
boleto,bias fortes,2,2
boleto,biritiba-mirim,2,2
boleto,bituruna,2,2
boleto,bom jesus da penha,2,2
boleto,bom jesus da serra,2,2
boleto,bom repouso,2,2
boleto,bom retiro do sul,2,2
boleto,bombinhas,2,2
boleto,bonfim,2,2
boleto,bonito,2,2
boleto,borborema,2,2
boleto,borda da mata,2,2
boleto,braganca,2,2
boleto,brodowski,2,2
boleto,bueno brandao,2,2
boleto,buritama,2,2
boleto,cabreuva,2,2
boleto,cacequi,2,2
boleto,cacoal,2,2
boleto,cacu,2,2
boleto,caetite,2,2
boleto,cafeara,2,2
boleto,caico,2,2
boleto,cajati,2,2
boleto,cambara,2,2
boleto,cambuci,2,2
boleto,cambui,2,2
boleto,campina da lagoa,2,2
boleto,campinorte,2,2
boleto,campo belo,2,2
boleto,campo formoso,2,2
boleto,campo novo,2,2
boleto,campo novo do parecis,2,2
boleto,campos altos,2,2
boleto,campos de julio,2,2
boleto,campos gerais,2,2
boleto,campos novos,2,2
boleto,canaa dos carajas,2,2
boleto,candiota,2,2
boleto,capanema,2,2
boleto,capao do cipo,2,2
boleto,capela do alto,2,2
boleto,capivari de baixo,2,2
boleto,carandai,2,2
boleto,carapebus,2,2
boleto,cariri do tocantins,2,2
boleto,carmo do cajuru,2,2
boleto,carmo do rio claro,2,2
boleto,carmo do rio verde,2,2
boleto,casca,2,2
boleto,casimiro de abreu,2,2
boleto,catas altas,2,2
boleto,catigua,2,2
boleto,catu,2,2
boleto,cedral,2,2
boleto,celina,2,2
boleto,celso ramos,2,2
boleto,cerro largo,2,2
boleto,chapada,2,2
boleto,chapada dos guimaraes,2,2
boleto,charqueada,2,2
boleto,charqueadas,2,2
boleto,chavantes,2,2
boleto,chui,2,2
boleto,cidreira,2,2
boleto,claudia,2,2
boleto,clevelandia,2,2
boleto,cocalinho,2,2
boleto,coelho neto,2,2
boleto,colina,2,2
boleto,colinas,2,2
boleto,colinas do tocantins,2,2
boleto,colniza,2,2
boleto,colorado,2,2
boleto,conceicao das pedras,2,2
boleto,conceicao do araguaia,2,2
boleto,conceicao do coite,2,2
boleto,conchas,2,2
boleto,confresa,2,2
boleto,conquista,2,2
boleto,conselheiro pena,2,2
boleto,coribe,2,2
boleto,corinto,2,2
boleto,coroados,2,2
boleto,coronel vivida,2,2
boleto,cristal,2,2
boleto,cristalina,2,2
boleto,crixas,2,2
boleto,cruzeiro da fortaleza,2,2
boleto,cruzilia,2,2
boleto,cunha,2,2
boleto,curiuva,2,2
boleto,currais novos,2,2
boleto,diamante do norte,2,2
boleto,diamantina,2,2
boleto,diamantino,2,2
boleto,dianopolis,2,2
boleto,divinolandia,2,2
boleto,dom aquino,2,2
boleto,dom basilio,2,2
boleto,dom pedrito,2,2
boleto,dores do indaia,2,2
boleto,dores do rio preto,2,2
boleto,dourado,2,2
boleto,embu,2,2
boleto,encruzilhada do sul,2,2
boleto,escada,2,2
boleto,espinosa,2,2
boleto,espirito santo do pinhal,2,2
boleto,espumoso,2,2
boleto,eugenopolis,2,2
boleto,eusebio,2,2
boleto,fartura,2,2
boleto,fatima,2,2
boleto,fazenda nova,2,2
boleto,floresta,2,2
boleto,gameleiras,2,2
boleto,garibaldi,2,2
boleto,gaspar,2,2
boleto,gaucha do norte,2,2
boleto,getulio vargas,2,2
boleto,goias,2,2
boleto,goitacazes,2,2
boleto,goncalves,2,2
boleto,gravatal,2,2
boleto,guabiruba,2,2
boleto,guajara-mirim,2,2
boleto,guapiacu,2,2
boleto,guapo,2,2
boleto,guaranesia,2,2
boleto,guararema,2,2
boleto,herculandia,2,2
boleto,holambra ii,2,2
boleto,horizontina,2,2
boleto,ibate,2,2
boleto,ibiam,2,2
boleto,ibicoara,2,2
boleto,ibimirim,2,2
boleto,ibipora,2,2
boleto,ibiraci,2,2
boleto,iepe,2,2
boleto,igarapava,2,2
boleto,igarape,2,2
boleto,igarata,2,2
boleto,iguaba grande,2,2
boleto,iguatu,2,2
boleto,ilha comprida,2,2
boleto,imbituva,2,2
boleto,imbuia,2,2
